year,region,variable,Coverage,dlm.geomean,dlm.lower,dlm.upper,fixed.effects,lower.whisker,q.25,median,q.75,upper.whisker
1971,US Southeast and Gulf,MCatch,0.64516129,0.884443056,0.716527384,1.091709174,0.764542605,0.011615147,0.605424288,0.820853124,1.135312362,1.309095828
1972,US Southeast and Gulf,MCatch,0.677419355,0.870717925,0.713764165,1.062185163,0.738633647,0.413633288,0.651216656,0.831191359,1.036175867,1.56321605
1973,US Southeast and Gulf,MCatch,0.677419355,0.917069806,0.754833586,1.114175421,0.837352807,0.014109675,0.601029795,0.890441787,1.020285369,1.216037905
1974,US Southeast and Gulf,MCatch,0.709677419,0.97799211,0.814945303,1.173659832,0.962979286,0.014889215,0.608828886,0.923952823,1.20028777,1.833087224
1975,US Southeast and Gulf,MCatch,0.741935484,1.015532851,0.855989394,1.204812793,1.015082197,0.05238509,0.621360497,1.00075618,1.161355328,1.964154878
1976,US Southeast and Gulf,MCatch,0.774193548,1.04175758,0.888476927,1.221482319,1.107204313,0.087308484,0.696764494,0.973788464,1.366724335,2.22725717
1977,US Southeast and Gulf,MCatch,0.774193548,1.011572409,0.864926967,1.183081091,1.023666583,0.128624106,0.622755672,0.902655588,1.209722565,1.9426381
1978,US Southeast and Gulf,MCatch,0.774193548,0.993921937,0.851429503,1.160261434,0.97385947,0.085749404,0.600547178,0.930973801,1.267946203,2.229872183
1979,US Southeast and Gulf,MCatch,0.774193548,1.028426551,0.881410258,1.199964672,1.048883642,0.127844566,0.679025182,0.999831523,1.233664045,1.884040228
1980,US Southeast and Gulf,MCatch,0.774193548,1.07693348,0.922350948,1.257423461,1.162908844,0.480947039,0.818280014,1.027758931,1.209810001,1.339516736
1981,US Southeast and Gulf,MCatch,0.806451613,1.173097131,1.011625208,1.360342612,1.419803042,0.517876396,0.899034842,1.205457562,1.482795917,2.115365881
1982,US Southeast and Gulf,MCatch,0.806451613,1.259318126,1.079687457,1.468834459,1.667714033,0.678856468,1.010638709,1.216832655,1.64133373,2.134117488
1983,US Southeast and Gulf,MCatch,0.838709677,1.225190136,1.068477227,1.404888033,1.568595862,0.602411681,0.944244119,1.173222653,1.774242625,2.260559105
1984,US Southeast and Gulf,MCatch,0.935483871,1.19617676,1.099007702,1.301937046,1.439787897,0.666865138,0.949542818,1.06796985,1.609968634,2.464143263
1985,US Southeast and Gulf,MCatch,0.935483871,1.144144237,1.053615988,1.242450809,1.308385113,0.580939504,0.921107472,1.126057149,1.399648482,2.11268382
1986,US Southeast and Gulf,MCatch,0.967741935,1.167322294,1.100675718,1.23800436,1.381272039,0.80706039,0.993326489,1.173748797,1.319129253,1.730693346
1987,US Southeast and Gulf,MCatch,0.967741935,1.115203991,1.053029825,1.181049114,1.257428008,0.438718815,0.926924408,1.087349051,1.385790577,1.902077689
1988,US Southeast and Gulf,MCatch,0.967741935,1.126087685,1.06306429,1.192847401,1.287987906,0.488138872,0.8622881,1.053343147,1.401457597,1.734357115
1989,US Southeast and Gulf,MCatch,0.967741935,1.125280279,1.062345675,1.191943203,1.291492196,0.482666463,0.962786544,1.134597271,1.375502298,1.829740535
1990,US Southeast and Gulf,MCatch,0.967741935,1.025217273,0.969957757,1.083624981,1.065792103,0.120591078,0.786665708,0.92917229,1.293357577,2.042428943
1991,US Southeast and Gulf,MCatch,0.967741935,0.987909985,0.93517552,1.043618141,0.990727919,0.00831447,0.748610658,1.066865369,1.265226796,1.896864482
1992,US Southeast and Gulf,MCatch,0.967741935,0.966537012,0.915179234,1.020776871,0.951291773,0.472106236,0.858588866,0.965401747,1.24664548,1.66367304
1993,US Southeast and Gulf,MCatch,1,0.97025187,0.97025187,0.97025187,0.967954393,0.628927078,0.845575305,1.05634948,1.223020123,1.75659226
1994,US Southeast and Gulf,MCatch,1,0.950276375,0.950276375,0.950276375,0.932527409,0.571497022,0.822821084,0.970523587,1.252174784,1.768772721
1995,US Southeast and Gulf,MCatch,1,0.925578286,0.925578286,0.925578286,0.888251883,0.527625918,0.786801556,0.914961502,1.085732778,1.527975857
1996,US Southeast and Gulf,MCatch,1,0.860711706,0.860711706,0.860711706,0.768387688,0.390218275,0.744025153,0.869133022,0.997149744,1.167461937
1997,US Southeast and Gulf,MCatch,1,0.89224103,0.89224103,0.89224103,0.833074746,0,0.68447103,0.910501739,1.195183377,1.614301547
1998,US Southeast and Gulf,MCatch,1,0.858784591,0.858784591,0.858784591,0.773976028,0.34012636,0.694582471,0.914847012,1.043683147,1.467266578
1999,US Southeast and Gulf,MCatch,1,0.883174689,0.883174689,0.883174689,0.825134389,0.251635021,0.757565495,0.97378738,1.118088259,1.361600062
2000,US Southeast and Gulf,MCatch,1,0.851252658,0.851252658,0.851252658,0.768660603,0.318116065,0.70823465,0.901267885,1.085630947,1.512030146
2001,US Southeast and Gulf,MCatch,1,0.869896771,0.869896771,0.869896771,0.808546288,0.41362791,0.739648885,0.875260494,1.045368569,1.194567379
2002,US Southeast and Gulf,MCatch,1,0.861550252,0.861550252,0.861550252,0.796817764,0.33121043,0.713174486,0.887016114,1.0379152,1.418774173
2003,US Southeast and Gulf,MCatch,1,0.860423233,0.860423233,0.860423233,0.798921731,0.460009816,0.733908784,0.907868798,1.088675381,1.519205218
2004,US Southeast and Gulf,MCatch,1,0.870801537,0.870801537,0.870801537,0.823445645,0.375885326,0.788524264,0.915277015,1.104490597,1.295635385
2005,US Southeast and Gulf,MCatch,1,0.855452975,0.855452975,0.855452975,0.797747739,0.494768839,0.683189181,0.872374101,0.969043742,1.17861243
2006,US Southeast and Gulf,MCatch,1,0.815738712,0.815738712,0.815738712,0.726421605,0.250557355,0.622308926,0.843747014,0.974098187,1.138346058
2007,US Southeast and Gulf,MCatch,1,0.78904273,0.78904273,0.78904273,0.681234014,0,0.509422567,0.740125619,1.045734042,1.380941297
2008,US Southeast and Gulf,MCatch,1,0.801564986,0.801564986,0.801564986,0.707193339,0,0.564505927,0.731090822,1.10446017,1.808690815
2009,US Southeast and Gulf,MCatch,0.935483871,0.805366464,0.743306972,0.87260737,0.703528162,0,0.509479064,0.687352126,1.062987346,1.707954069
2010,US Southeast and Gulf,MCatch,0.774193548,0.743624527,0.636473747,0.868814212,0.655163827,0.241305755,0.519043224,0.640514056,0.908134031,1.247862587
2011,US Southeast and Gulf,MCatch,0.709677419,0.744511608,0.622590372,0.890308556,0.653602088,0.109927438,0.426751253,0.807671456,1.035912171,1.499991539
2012,US Southeast and Gulf,MCatch,0.516129032,0.7855159,0.622881522,0.990614118,0.684598551,0.217737053,0.532376558,0.690256316,0.962895102,1.381088672
2013,US Southeast and Gulf,MCatch,0.322580645,0.788516565,0.593787717,1.047105483,0.765440526,0.350862835,0.405247787,0.912269769,1.002049191,1.676211281
2014,US Southeast and Gulf,MCatch,0.161290323,0.809900989,0.583436895,1.12426831,1.015753707,0.810983344,0.87612212,0.938871687,1.039593888,1.198866249
1970,US West Coast,MCatch,0.87755102,0.594340507,0.536622302,0.658266787,0.552884354,0.002063132,0.423546947,0.61999383,0.956736465,1.375027818
1971,US West Coast,MCatch,0.87755102,0.581582723,0.525412932,0.6437574,0.536931995,0.003094698,0.433296567,0.674684658,0.949972265,1.42391836
1972,US West Coast,MCatch,0.87755102,0.739210283,0.669092434,0.816676166,0.730504982,0.008252527,0.54203534,0.869407098,1.196516836,1.848991173
1973,US West Coast,MCatch,0.918367347,0.907201051,0.836801264,0.983523546,0.887196968,0.05661392,0.506995914,0.977762636,1.702582936,2.883645778
1974,US West Coast,MCatch,0.918367347,0.923202433,0.851892074,1.000482056,0.900736289,0.048138994,0.502665265,0.941025694,1.528197674,2.33590399
1975,US West Coast,MCatch,0.918367347,0.964085962,0.889879941,1.044479933,0.945574319,0.061892992,0.692212608,0.990460852,1.621937213,2.564486538
1976,US West Coast,MCatch,0.918367347,1.085599996,1.001981672,1.176196516,1.093481394,0.033759814,0.735475896,1.035967411,1.693082997,2.961773034
1977,US West Coast,MCatch,0.918367347,0.967129519,0.893396444,1.046947873,0.938311848,0.063768537,0.670753095,0.977762636,1.333104581,2.308217739
1978,US West Coast,MCatch,0.918367347,1.072590173,0.990898254,1.16101696,1.065451129,0.065987154,0.787461739,1.079348365,1.433851644,2.391604299
1979,US West Coast,MCatch,0.918367347,1.251577236,1.155775869,1.355319504,1.291781887,0.089400989,0.882616265,1.292552082,1.667974732,2.61436541
1980,US West Coast,MCatch,0.93877551,1.246208599,1.163699462,1.334567834,1.267734547,0.223189881,0.898152281,1.270802832,1.800214222,2.707019756
1981,US West Coast,MCatch,0.959183673,1.277568976,1.208231467,1.350885599,1.307756178,0.070020355,0.935292838,1.194585858,1.785207223,2.909352825
1982,US West Coast,MCatch,0.959183673,1.420890598,1.343164087,1.503115004,1.49250823,0.255074149,0.966145118,1.466056276,1.877227029,3.132885012
1983,US West Coast,MCatch,0.979591837,1.258706113,1.21031088,1.309036468,1.27969318,0.166298343,0.877745025,1.397024396,1.675542982,2.404631103
1984,US West Coast,MCatch,0.979591837,1.207005458,1.160767578,1.255085171,1.213616508,0.225065426,0.834094617,1.160485578,1.580594365,2.23493707
1985,US West Coast,MCatch,0.979591837,1.272736327,1.223788911,1.323641475,1.298134067,0.380952381,0.852579498,1.269555796,1.66384309,2.536364277
1986,US West Coast,MCatch,0.979591837,1.212354473,1.165909399,1.260649729,1.222734393,0.331712184,0.815821141,1.197723308,1.504565026,2.344472467
1987,US West Coast,MCatch,0.979591837,1.188041345,1.142587646,1.235303255,1.194464912,0.409449331,0.730978768,1.163647869,1.416421857,2.399677044
1988,US West Coast,MCatch,0.979591837,1.287352715,1.237741112,1.33895287,1.325333227,0.35260604,0.890412857,1.231886569,1.645306503,2.368022707
1989,US West Coast,MCatch,0.979591837,1.312118193,1.261405609,1.364869586,1.362716608,0.394529229,0.859667754,1.258834524,1.792692606,3.182208399
1990,US West Coast,MCatch,0.979591837,1.284398582,1.234797014,1.335992635,1.333064949,0.368589744,0.886026655,1.127149681,1.82535253,2.62836229
1991,US West Coast,MCatch,0.979591837,1.209488102,1.162980901,1.25785511,1.243284166,0.319041614,0.847151251,1.20050468,1.737427376,2.394237278
1992,US West Coast,MCatch,0.979591837,1.177363383,1.132125446,1.224408957,1.210202941,0.311144807,0.84758728,1.104904557,1.610494784,2.420405572
1993,US West Coast,MCatch,0.979591837,1.077520347,1.03636529,1.12030971,1.090964015,0.224896537,0.778155882,1.104947804,1.407272655,2.066420565
1994,US West Coast,MCatch,0.979591837,0.991919243,0.954208959,1.031119835,0.991510627,0.141036811,0.652159506,0.98167933,1.31708437,2.148184425
1995,US West Coast,MCatch,0.979591837,0.887987912,0.854413565,0.92288157,0.870540888,0.110542365,0.572556863,0.902565923,1.225364191,1.661544711
1996,US West Coast,MCatch,0.979591837,0.919851448,0.884955622,0.956123296,0.918961987,0.083430233,0.633200726,0.897442504,1.249799642,1.959214126
1997,US West Coast,MCatch,0.979591837,0.930172389,0.894786108,0.966958098,0.941657699,0.111181169,0.6536376,0.879477383,1.381090051,2.002269445
1998,US West Coast,MCatch,0.979591837,0.802523494,0.77225119,0.833982474,0.79061467,0.048339639,0.540824022,0.706198699,1.180729758,1.977643638
1999,US West Coast,MCatch,0.959183673,0.706234551,0.668984087,0.745559201,0.679102287,0.067151163,0.463411927,0.690790938,1.095398952,1.755813369
2000,US West Coast,MCatch,0.979591837,0.564162233,0.54299333,0.586156417,0.513767041,0.059216057,0.231927487,0.601703295,1.014596536,2.013459897
2001,US West Coast,MCatch,0.979591837,0.515871002,0.496465781,0.536034709,0.465653029,0.007250946,0.252074203,0.510891218,1.019609824,2.158332198
2002,US West Coast,MCatch,0.979591837,0.45301428,0.435893762,0.470807237,0.401012138,0.007250946,0.181268185,0.4557129,0.912093565,1.536257125
2003,US West Coast,MCatch,0.979591837,0.340956809,0.327810191,0.354630663,0.28424693,0,0.140963408,0.545892101,0.972907476,1.995707616
2004,US West Coast,MCatch,0.979591837,0.357424839,0.343734702,0.371660222,0.30551142,0.00656245,0.134096527,0.396530372,0.802829639,1.593155537
2005,US West Coast,MCatch,0.918367347,0.339589187,0.313863937,0.367422956,0.285526495,0,0.182621403,0.400972899,0.915122294,1.959183673
2006,US West Coast,MCatch,0.87755102,0.337615009,0.306333322,0.372091071,0.31635864,0.001208491,0.173717553,0.468886304,0.937567324,1.575715137
2007,US West Coast,MCatch,0.857142857,0.342573882,0.308176171,0.380810962,0.322239819,0.002416982,0.127920907,0.511124603,0.967273005,1.822671907
2008,US West Coast,MCatch,0.816326531,0.335262874,0.29686158,0.378631668,0.302825629,0.002416982,0.102582553,0.539526229,0.91966482,1.635829346
2009,US West Coast,MCatch,0.693877551,0.347041015,0.295537937,0.407519478,0.317124075,0.002416982,0.134903238,0.711816634,0.878560007,1.408822815
2010,US West Coast,MCatch,0.673469388,0.322043564,0.271463384,0.382048051,0.308927262,0.002416982,0.156083341,0.625156528,0.850247165,1.277957788
2011,US West Coast,MCatch,0.530612245,0.316047839,0.255190974,0.391417591,0.322795669,0.009667928,0.166671762,0.544801519,0.685688704,1.37198267
2012,US West Coast,MCatch,0.530612245,0.337456156,0.270657735,0.42074045,0.354408841,0.009667928,0.17871871,0.543849834,0.805459502,1.500928409
2013,US West Coast,MCatch,0.408163265,0.364178804,0.280601878,0.472649015,0.375938732,0.018127364,0.206254083,0.628809066,1.009021275,1.417010913
2014,US West Coast,MCatch,0.408163265,0.323944405,0.246391079,0.425908187,0.314057724,0.018127364,0.129990301,0.44024844,0.99948461,1.379835597
2015,US West Coast,MCatch,0.06122449,0.327866944,0.218507879,0.491958155,0.169559646,0.018127364,0.160164389,0.302201414,0.566793513,0.831385611
